taxonomy_name,percentage,execution_number
internal-affairs2013_tx003.ttl,60,1
internal-affairs2013_tx003.ttl,60,2
internal-affairs2013_tx003.ttl,60,3
internal-affairs2013_tx003.ttl,60,5
internal-affairs2013_tx003.ttl,60,6
internal-affairs2013_tx003.ttl,60,8
internal-affairs2013_tx003.ttl,60,9
internal-affairs2013_tx003.ttl,60,10
internal-affairs2013_tx003.ttl,80,1
internal-affairs2013_tx003.ttl,80,2
internal-affairs2013_tx003.ttl,80,3
internal-affairs2013_tx003.ttl,80,4
internal-affairs2013_tx003.ttl,80,5
internal-affairs2013_tx003.ttl,80,6
internal-affairs2013_tx003.ttl,80,7
internal-affairs2013_tx003.ttl,80,8
internal-affairs2013_tx003.ttl,80,9
internal-affairs2013_tx003.ttl,80,10
laurier2018rea_tx002.ttl,20,1
laurier2018rea_tx002.ttl,20,2
laurier2018rea_tx002.ttl,20,3
laurier2018rea_tx002.ttl,20,4
laurier2018rea_tx002.ttl,20,5
laurier2018rea_tx002.ttl,20,6
laurier2018rea_tx002.ttl,20,7
laurier2018rea_tx002.ttl,20,8
laurier2018rea_tx002.ttl,20,9
laurier2018rea_tx002.ttl,20,10
laurier2018rea_tx002.ttl,40,1
laurier2018rea_tx002.ttl,40,2
laurier2018rea_tx002.ttl,40,3
laurier2018rea_tx002.ttl,40,4
laurier2018rea_tx002.ttl,40,5
laurier2018rea_tx002.ttl,40,6
laurier2018rea_tx002.ttl,40,7
laurier2018rea_tx002.ttl,40,8
laurier2018rea_tx002.ttl,40,9
laurier2018rea_tx002.ttl,40,10
laurier2018rea_tx002.ttl,60,1
laurier2018rea_tx002.ttl,60,2
laurier2018rea_tx002.ttl,60,3
laurier2018rea_tx002.ttl,60,4
laurier2018rea_tx002.ttl,60,5
laurier2018rea_tx002.ttl,60,6
laurier2018rea_tx002.ttl,60,7
laurier2018rea_tx002.ttl,60,8
laurier2018rea_tx002.ttl,60,9
laurier2018rea_tx002.ttl,60,10
laurier2018rea_tx002.ttl,80,1
laurier2018rea_tx002.ttl,80,2
laurier2018rea_tx002.ttl,80,3
laurier2018rea_tx002.ttl,80,4
laurier2018rea_tx002.ttl,80,5
laurier2018rea_tx002.ttl,80,6
laurier2018rea_tx002.ttl,80,7
laurier2018rea_tx002.ttl,80,8
laurier2018rea_tx002.ttl,80,9
laurier2018rea_tx002.ttl,80,10
lindeberg2022full-ontorights_tx007.ttl,20,1
lindeberg2022full-ontorights_tx007.ttl,20,2
lindeberg2022full-ontorights_tx007.ttl,20,3
lindeberg2022full-ontorights_tx007.ttl,20,4
lindeberg2022full-ontorights_tx007.ttl,20,5
lindeberg2022full-ontorights_tx007.ttl,20,6
lindeberg2022full-ontorights_tx007.ttl,20,7
lindeberg2022full-ontorights_tx007.ttl,20,8
lindeberg2022full-ontorights_tx007.ttl,20,9
lindeberg2022full-ontorights_tx007.ttl,20,10
lindeberg2022full-ontorights_tx007.ttl,40,1
lindeberg2022full-ontorights_tx007.ttl,40,2
lindeberg2022full-ontorights_tx007.ttl,40,3
lindeberg2022full-ontorights_tx007.ttl,40,4
lindeberg2022full-ontorights_tx007.ttl,40,5
lindeberg2022full-ontorights_tx007.ttl,40,6
lindeberg2022full-ontorights_tx007.ttl,40,7
lindeberg2022full-ontorights_tx007.ttl,40,8
lindeberg2022full-ontorights_tx007.ttl,40,9
lindeberg2022full-ontorights_tx007.ttl,40,10
lindeberg2022full-ontorights_tx007.ttl,60,1
lindeberg2022full-ontorights_tx007.ttl,60,2
lindeberg2022full-ontorights_tx007.ttl,60,3
lindeberg2022full-ontorights_tx007.ttl,60,4
lindeberg2022full-ontorights_tx007.ttl,60,5
lindeberg2022full-ontorights_tx007.ttl,60,6
lindeberg2022full-ontorights_tx007.ttl,60,7
lindeberg2022full-ontorights_tx007.ttl,60,8
lindeberg2022full-ontorights_tx007.ttl,60,9
lindeberg2022full-ontorights_tx007.ttl,60,10
lindeberg2022full-ontorights_tx007.ttl,80,1
lindeberg2022full-ontorights_tx007.ttl,80,2
lindeberg2022full-ontorights_tx007.ttl,80,3
lindeberg2022full-ontorights_tx007.ttl,80,4
lindeberg2022full-ontorights_tx007.ttl,80,5
lindeberg2022full-ontorights_tx007.ttl,80,6
lindeberg2022full-ontorights_tx007.ttl,80,7
lindeberg2022full-ontorights_tx007.ttl,80,8
lindeberg2022full-ontorights_tx007.ttl,80,9
lindeberg2022full-ontorights_tx007.ttl,80,10
lindeberg2022full-ontorights_tx012.ttl,20,1
lindeberg2022full-ontorights_tx012.ttl,20,2
lindeberg2022full-ontorights_tx012.ttl,20,3
lindeberg2022full-ontorights_tx012.ttl,20,4
lindeberg2022full-ontorights_tx012.ttl,20,5
lindeberg2022full-ontorights_tx012.ttl,20,6
lindeberg2022full-ontorights_tx012.ttl,20,7
lindeberg2022full-ontorights_tx012.ttl,20,8
lindeberg2022full-ontorights_tx012.ttl,20,9
lindeberg2022full-ontorights_tx012.ttl,20,10
lindeberg2022full-ontorights_tx012.ttl,40,1
lindeberg2022full-ontorights_tx012.ttl,40,2
lindeberg2022full-ontorights_tx012.ttl,40,3
lindeberg2022full-ontorights_tx012.ttl,40,4
lindeberg2022full-ontorights_tx012.ttl,40,5
lindeberg2022full-ontorights_tx012.ttl,40,6
lindeberg2022full-ontorights_tx012.ttl,40,7
lindeberg2022full-ontorights_tx012.ttl,40,8
lindeberg2022full-ontorights_tx012.ttl,40,9
lindeberg2022full-ontorights_tx012.ttl,40,10
lindeberg2022full-ontorights_tx012.ttl,60,1
lindeberg2022full-ontorights_tx012.ttl,60,2
lindeberg2022full-ontorights_tx012.ttl,60,3
lindeberg2022full-ontorights_tx012.ttl,60,4
lindeberg2022full-ontorights_tx012.ttl,60,5
lindeberg2022full-ontorights_tx012.ttl,60,6
lindeberg2022full-ontorights_tx012.ttl,60,7
lindeberg2022full-ontorights_tx012.ttl,60,8
lindeberg2022full-ontorights_tx012.ttl,60,9
lindeberg2022full-ontorights_tx012.ttl,60,10
lindeberg2022full-ontorights_tx012.ttl,80,1
lindeberg2022full-ontorights_tx012.ttl,80,2
lindeberg2022full-ontorights_tx012.ttl,80,3
lindeberg2022full-ontorights_tx012.ttl,80,4
lindeberg2022full-ontorights_tx012.ttl,80,5
lindeberg2022full-ontorights_tx012.ttl,80,6
lindeberg2022full-ontorights_tx012.ttl,80,7
lindeberg2022full-ontorights_tx012.ttl,80,8
lindeberg2022full-ontorights_tx012.ttl,80,9
lindeberg2022full-ontorights_tx012.ttl,80,10
lindeberg2022simple-ontorights_tx002.ttl,20,1
lindeberg2022simple-ontorights_tx002.ttl,20,2
lindeberg2022simple-ontorights_tx002.ttl,20,3
lindeberg2022simple-ontorights_tx002.ttl,20,4
lindeberg2022simple-ontorights_tx002.ttl,20,5
lindeberg2022simple-ontorights_tx002.ttl,20,6
lindeberg2022simple-ontorights_tx002.ttl,20,7
lindeberg2022simple-ontorights_tx002.ttl,20,9
lindeberg2022simple-ontorights_tx002.ttl,20,10
lindeberg2022simple-ontorights_tx002.ttl,40,1
lindeberg2022simple-ontorights_tx002.ttl,40,2
lindeberg2022simple-ontorights_tx002.ttl,40,3
lindeberg2022simple-ontorights_tx002.ttl,40,4
lindeberg2022simple-ontorights_tx002.ttl,40,5
lindeberg2022simple-ontorights_tx002.ttl,40,6
lindeberg2022simple-ontorights_tx002.ttl,40,7
lindeberg2022simple-ontorights_tx002.ttl,40,8
lindeberg2022simple-ontorights_tx002.ttl,40,9
lindeberg2022simple-ontorights_tx002.ttl,40,10
lindeberg2022simple-ontorights_tx002.ttl,60,1
lindeberg2022simple-ontorights_tx002.ttl,60,2
lindeberg2022simple-ontorights_tx002.ttl,60,3
lindeberg2022simple-ontorights_tx002.ttl,60,4
lindeberg2022simple-ontorights_tx002.ttl,60,5
lindeberg2022simple-ontorights_tx002.ttl,60,6
lindeberg2022simple-ontorights_tx002.ttl,60,7
lindeberg2022simple-ontorights_tx002.ttl,60,8
lindeberg2022simple-ontorights_tx002.ttl,60,9
lindeberg2022simple-ontorights_tx002.ttl,60,10
lindeberg2022simple-ontorights_tx002.ttl,80,1
lindeberg2022simple-ontorights_tx002.ttl,80,2
lindeberg2022simple-ontorights_tx002.ttl,80,3
lindeberg2022simple-ontorights_tx002.ttl,80,4
lindeberg2022simple-ontorights_tx002.ttl,80,5
lindeberg2022simple-ontorights_tx002.ttl,80,6
lindeberg2022simple-ontorights_tx002.ttl,80,7
lindeberg2022simple-ontorights_tx002.ttl,80,8
lindeberg2022simple-ontorights_tx002.ttl,80,9
lindeberg2022simple-ontorights_tx002.ttl,80,10
maddalena2021ontocovid_tx009.ttl,20,1
maddalena2021ontocovid_tx009.ttl,20,2
maddalena2021ontocovid_tx009.ttl,20,3
maddalena2021ontocovid_tx009.ttl,20,4
maddalena2021ontocovid_tx009.ttl,20,5
maddalena2021ontocovid_tx009.ttl,20,6
maddalena2021ontocovid_tx009.ttl,20,7
maddalena2021ontocovid_tx009.ttl,20,8
maddalena2021ontocovid_tx009.ttl,20,9
maddalena2021ontocovid_tx009.ttl,20,10
maddalena2021ontocovid_tx009.ttl,40,2
maddalena2021ontocovid_tx009.ttl,40,3
maddalena2021ontocovid_tx009.ttl,40,4
maddalena2021ontocovid_tx009.ttl,40,5
maddalena2021ontocovid_tx009.ttl,40,6
maddalena2021ontocovid_tx009.ttl,40,7
maddalena2021ontocovid_tx009.ttl,40,8
maddalena2021ontocovid_tx009.ttl,40,9
maddalena2021ontocovid_tx009.ttl,40,10
maddalena2021ontocovid_tx009.ttl,60,1
maddalena2021ontocovid_tx009.ttl,60,2
maddalena2021ontocovid_tx009.ttl,60,3
maddalena2021ontocovid_tx009.ttl,60,4
maddalena2021ontocovid_tx009.ttl,60,5
maddalena2021ontocovid_tx009.ttl,60,6
maddalena2021ontocovid_tx009.ttl,60,7
maddalena2021ontocovid_tx009.ttl,60,8
maddalena2021ontocovid_tx009.ttl,60,9
maddalena2021ontocovid_tx009.ttl,60,10
maddalena2021ontocovid_tx009.ttl,80,1
maddalena2021ontocovid_tx009.ttl,80,2
maddalena2021ontocovid_tx009.ttl,80,3
maddalena2021ontocovid_tx009.ttl,80,4
maddalena2021ontocovid_tx009.ttl,80,5
maddalena2021ontocovid_tx009.ttl,80,6
maddalena2021ontocovid_tx009.ttl,80,7
maddalena2021ontocovid_tx009.ttl,80,8
maddalena2021ontocovid_tx009.ttl,80,9
maddalena2021ontocovid_tx009.ttl,80,10
mgic-antt2011_tx008.ttl,20,1
mgic-antt2011_tx008.ttl,20,2
mgic-antt2011_tx008.ttl,20,3
mgic-antt2011_tx008.ttl,20,4
mgic-antt2011_tx008.ttl,20,5
mgic-antt2011_tx008.ttl,20,6
mgic-antt2011_tx008.ttl,20,7
mgic-antt2011_tx008.ttl,20,8
mgic-antt2011_tx008.ttl,20,9
mgic-antt2011_tx008.ttl,20,10
mgic-antt2011_tx008.ttl,40,1
mgic-antt2011_tx008.ttl,40,2
mgic-antt2011_tx008.ttl,40,3
mgic-antt2011_tx008.ttl,40,4
mgic-antt2011_tx008.ttl,40,5
mgic-antt2011_tx008.ttl,40,6
mgic-antt2011_tx008.ttl,40,7
mgic-antt2011_tx008.ttl,40,8
mgic-antt2011_tx008.ttl,40,9
mgic-antt2011_tx008.ttl,40,10
mgic-antt2011_tx008.ttl,60,1
mgic-antt2011_tx008.ttl,60,2
mgic-antt2011_tx008.ttl,60,3
mgic-antt2011_tx008.ttl,60,4
mgic-antt2011_tx008.ttl,60,5
mgic-antt2011_tx008.ttl,60,6
mgic-antt2011_tx008.ttl,60,7
mgic-antt2011_tx008.ttl,60,8
mgic-antt2011_tx008.ttl,60,9
mgic-antt2011_tx008.ttl,60,10
mgic-antt2011_tx008.ttl,80,1
mgic-antt2011_tx008.ttl,80,2
mgic-antt2011_tx008.ttl,80,3
mgic-antt2011_tx008.ttl,80,4
mgic-antt2011_tx008.ttl,80,5
mgic-antt2011_tx008.ttl,80,6
mgic-antt2011_tx008.ttl,80,7
mgic-antt2011_tx008.ttl,80,8
mgic-antt2011_tx008.ttl,80,9
mgic-antt2011_tx008.ttl,80,10
mgic-antt2011_tx016.ttl,20,2
mgic-antt2011_tx016.ttl,20,3
mgic-antt2011_tx016.ttl,20,4
mgic-antt2011_tx016.ttl,20,5
mgic-antt2011_tx016.ttl,20,9
mgic-antt2011_tx016.ttl,20,10
mgic-antt2011_tx016.ttl,40,1
mgic-antt2011_tx016.ttl,40,3
mgic-antt2011_tx016.ttl,40,5
mgic-antt2011_tx016.ttl,40,6
mgic-antt2011_tx016.ttl,40,7
mgic-antt2011_tx016.ttl,40,8
mgic-antt2011_tx016.ttl,40,9
mgic-antt2011_tx016.ttl,40,10
mgic-antt2011_tx016.ttl,60,1
mgic-antt2011_tx016.ttl,60,2
mgic-antt2011_tx016.ttl,60,3
mgic-antt2011_tx016.ttl,60,6
mgic-antt2011_tx016.ttl,60,7
mgic-antt2011_tx016.ttl,60,8
mgic-antt2011_tx016.ttl,60,9
mgic-antt2011_tx016.ttl,80,1
mgic-antt2011_tx016.ttl,80,2
mgic-antt2011_tx016.ttl,80,3
mgic-antt2011_tx016.ttl,80,4
mgic-antt2011_tx016.ttl,80,5
mgic-antt2011_tx016.ttl,80,6
mgic-antt2011_tx016.ttl,80,7
mgic-antt2011_tx016.ttl,80,8
mgic-antt2011_tx016.ttl,80,9
mgic-antt2011_tx016.ttl,80,10
mgic-antt2011_tx017.ttl,20,1
mgic-antt2011_tx017.ttl,20,2
mgic-antt2011_tx017.ttl,20,3
mgic-antt2011_tx017.ttl,20,4
mgic-antt2011_tx017.ttl,20,5
mgic-antt2011_tx017.ttl,20,6
mgic-antt2011_tx017.ttl,20,7
mgic-antt2011_tx017.ttl,20,8
mgic-antt2011_tx017.ttl,20,9
mgic-antt2011_tx017.ttl,20,10
mgic-antt2011_tx017.ttl,40,1
mgic-antt2011_tx017.ttl,40,2
mgic-antt2011_tx017.ttl,40,3
mgic-antt2011_tx017.ttl,40,4
mgic-antt2011_tx017.ttl,40,5
mgic-antt2011_tx017.ttl,40,6
mgic-antt2011_tx017.ttl,40,7
mgic-antt2011_tx017.ttl,40,8
mgic-antt2011_tx017.ttl,40,9
mgic-antt2011_tx017.ttl,40,10
mgic-antt2011_tx017.ttl,60,1
mgic-antt2011_tx017.ttl,60,2
mgic-antt2011_tx017.ttl,60,3
mgic-antt2011_tx017.ttl,60,4
mgic-antt2011_tx017.ttl,60,5
mgic-antt2011_tx017.ttl,60,6
mgic-antt2011_tx017.ttl,60,7
mgic-antt2011_tx017.ttl,60,8
mgic-antt2011_tx017.ttl,60,9
mgic-antt2011_tx017.ttl,60,10
mgic-antt2011_tx017.ttl,80,1
mgic-antt2011_tx017.ttl,80,2
mgic-antt2011_tx017.ttl,80,3
mgic-antt2011_tx017.ttl,80,4
mgic-antt2011_tx017.ttl,80,5
mgic-antt2011_tx017.ttl,80,6
mgic-antt2011_tx017.ttl,80,7
mgic-antt2011_tx017.ttl,80,8
mgic-antt2011_tx017.ttl,80,9
mgic-antt2011_tx017.ttl,80,10
mgic-antt2011_tx018.ttl,20,1
mgic-antt2011_tx018.ttl,20,2
mgic-antt2011_tx018.ttl,20,3
mgic-antt2011_tx018.ttl,20,4
mgic-antt2011_tx018.ttl,20,5
mgic-antt2011_tx018.ttl,20,6
mgic-antt2011_tx018.ttl,20,7
mgic-antt2011_tx018.ttl,20,8
mgic-antt2011_tx018.ttl,20,9
mgic-antt2011_tx018.ttl,20,10
mgic-antt2011_tx018.ttl,40,1
mgic-antt2011_tx018.ttl,40,2
mgic-antt2011_tx018.ttl,40,3
mgic-antt2011_tx018.ttl,40,4
mgic-antt2011_tx018.ttl,40,5
mgic-antt2011_tx018.ttl,40,6
mgic-antt2011_tx018.ttl,40,7
mgic-antt2011_tx018.ttl,40,8
mgic-antt2011_tx018.ttl,40,9
mgic-antt2011_tx018.ttl,40,10
mgic-antt2011_tx018.ttl,60,1
mgic-antt2011_tx018.ttl,60,2
mgic-antt2011_tx018.ttl,60,3
mgic-antt2011_tx018.ttl,60,4
mgic-antt2011_tx018.ttl,60,5
mgic-antt2011_tx018.ttl,60,6
mgic-antt2011_tx018.ttl,60,7
mgic-antt2011_tx018.ttl,60,8
mgic-antt2011_tx018.ttl,60,9
mgic-antt2011_tx018.ttl,60,10
mgic-antt2011_tx018.ttl,80,1
mgic-antt2011_tx018.ttl,80,2
mgic-antt2011_tx018.ttl,80,3
mgic-antt2011_tx018.ttl,80,4
mgic-antt2011_tx018.ttl,80,5
mgic-antt2011_tx018.ttl,80,6
mgic-antt2011_tx018.ttl,80,7
mgic-antt2011_tx018.ttl,80,8
mgic-antt2011_tx018.ttl,80,9
mgic-antt2011_tx018.ttl,80,10
mgic-antt2011_tx019.ttl,20,1
mgic-antt2011_tx019.ttl,20,2
mgic-antt2011_tx019.ttl,20,3
mgic-antt2011_tx019.ttl,20,4
mgic-antt2011_tx019.ttl,20,5
mgic-antt2011_tx019.ttl,20,6
mgic-antt2011_tx019.ttl,20,7
mgic-antt2011_tx019.ttl,20,8
mgic-antt2011_tx019.ttl,20,9
mgic-antt2011_tx019.ttl,20,10
mgic-antt2011_tx019.ttl,40,1
mgic-antt2011_tx019.ttl,40,2
mgic-antt2011_tx019.ttl,40,3
mgic-antt2011_tx019.ttl,40,4
mgic-antt2011_tx019.ttl,40,5
mgic-antt2011_tx019.ttl,40,6
mgic-antt2011_tx019.ttl,40,7
mgic-antt2011_tx019.ttl,40,8
mgic-antt2011_tx019.ttl,40,9
mgic-antt2011_tx019.ttl,40,10
mgic-antt2011_tx019.ttl,60,1
mgic-antt2011_tx019.ttl,60,2
mgic-antt2011_tx019.ttl,60,3
mgic-antt2011_tx019.ttl,60,4
mgic-antt2011_tx019.ttl,60,5
mgic-antt2011_tx019.ttl,60,6
mgic-antt2011_tx019.ttl,60,7
mgic-antt2011_tx019.ttl,60,8
mgic-antt2011_tx019.ttl,60,9
mgic-antt2011_tx019.ttl,60,10
mgic-antt2011_tx019.ttl,80,1
mgic-antt2011_tx019.ttl,80,2
mgic-antt2011_tx019.ttl,80,3
mgic-antt2011_tx019.ttl,80,4
mgic-antt2011_tx019.ttl,80,5
mgic-antt2011_tx019.ttl,80,6
mgic-antt2011_tx019.ttl,80,7
mgic-antt2011_tx019.ttl,80,8
mgic-antt2011_tx019.ttl,80,9
mgic-antt2011_tx019.ttl,80,10
mgic-antt2011_tx020.ttl,40,1
mgic-antt2011_tx020.ttl,40,2
mgic-antt2011_tx020.ttl,40,4
mgic-antt2011_tx020.ttl,40,5
mgic-antt2011_tx020.ttl,60,1
mgic-antt2011_tx020.ttl,60,3
mgic-antt2011_tx020.ttl,60,4
mgic-antt2011_tx020.ttl,60,5
mgic-antt2011_tx020.ttl,60,6
mgic-antt2011_tx020.ttl,60,8
mgic-antt2011_tx020.ttl,60,9
mgic-antt2011_tx020.ttl,60,10
mgic-antt2011_tx020.ttl,80,1
mgic-antt2011_tx020.ttl,80,2
mgic-antt2011_tx020.ttl,80,3
mgic-antt2011_tx020.ttl,80,4
mgic-antt2011_tx020.ttl,80,5
mgic-antt2011_tx020.ttl,80,6
mgic-antt2011_tx020.ttl,80,7
mgic-antt2011_tx020.ttl,80,8
mgic-antt2011_tx020.ttl,80,9
mgic-antt2011_tx020.ttl,80,10
mgic-antt2011_tx031.ttl,40,1
mgic-antt2011_tx031.ttl,40,2
mgic-antt2011_tx031.ttl,40,4
mgic-antt2011_tx031.ttl,40,7
mgic-antt2011_tx031.ttl,60,1
mgic-antt2011_tx031.ttl,60,2
mgic-antt2011_tx031.ttl,60,3
mgic-antt2011_tx031.ttl,60,4
mgic-antt2011_tx031.ttl,60,6
mgic-antt2011_tx031.ttl,60,7
mgic-antt2011_tx031.ttl,60,8
mgic-antt2011_tx031.ttl,60,9
mgic-antt2011_tx031.ttl,60,10
mgic-antt2011_tx031.ttl,80,1
mgic-antt2011_tx031.ttl,80,2
mgic-antt2011_tx031.ttl,80,3
mgic-antt2011_tx031.ttl,80,4
mgic-antt2011_tx031.ttl,80,5
mgic-antt2011_tx031.ttl,80,6
mgic-antt2011_tx031.ttl,80,7
mgic-antt2011_tx031.ttl,80,8
mgic-antt2011_tx031.ttl,80,9
mgic-antt2011_tx031.ttl,80,10
mgic-antt2011_tx051.ttl,40,2
mgic-antt2011_tx051.ttl,40,3
mgic-antt2011_tx051.ttl,40,4
mgic-antt2011_tx051.ttl,40,8
mgic-antt2011_tx051.ttl,60,1
mgic-antt2011_tx051.ttl,60,2
mgic-antt2011_tx051.ttl,60,3
mgic-antt2011_tx051.ttl,60,4
mgic-antt2011_tx051.ttl,60,5
mgic-antt2011_tx051.ttl,60,6
mgic-antt2011_tx051.ttl,60,7
mgic-antt2011_tx051.ttl,60,8
mgic-antt2011_tx051.ttl,60,9
mgic-antt2011_tx051.ttl,60,10
mgic-antt2011_tx051.ttl,80,1
mgic-antt2011_tx051.ttl,80,2
mgic-antt2011_tx051.ttl,80,3
mgic-antt2011_tx051.ttl,80,4
mgic-antt2011_tx051.ttl,80,5
mgic-antt2011_tx051.ttl,80,6
mgic-antt2011_tx051.ttl,80,7
mgic-antt2011_tx051.ttl,80,8
mgic-antt2011_tx051.ttl,80,9
mgic-antt2011_tx051.ttl,80,10
mgic-antt2011_tx055.ttl,60,1
mgic-antt2011_tx055.ttl,60,2
mgic-antt2011_tx055.ttl,60,4
mgic-antt2011_tx055.ttl,60,6
mgic-antt2011_tx055.ttl,60,7
mgic-antt2011_tx055.ttl,60,8
mgic-antt2011_tx055.ttl,60,10
mgic-antt2011_tx055.ttl,80,1
mgic-antt2011_tx055.ttl,80,2
mgic-antt2011_tx055.ttl,80,3
mgic-antt2011_tx055.ttl,80,4
mgic-antt2011_tx055.ttl,80,6
mgic-antt2011_tx055.ttl,80,7
mgic-antt2011_tx055.ttl,80,9
mgic-antt2011_tx055.ttl,80,10
mgic-antt2011_tx056.ttl,20,1
mgic-antt2011_tx056.ttl,20,2
mgic-antt2011_tx056.ttl,20,4
mgic-antt2011_tx056.ttl,20,8
mgic-antt2011_tx056.ttl,40,2
mgic-antt2011_tx056.ttl,40,3
mgic-antt2011_tx056.ttl,40,4
mgic-antt2011_tx056.ttl,40,6
mgic-antt2011_tx056.ttl,40,7
mgic-antt2011_tx056.ttl,40,8
mgic-antt2011_tx056.ttl,40,10
mgic-antt2011_tx056.ttl,60,1
mgic-antt2011_tx056.ttl,60,2
mgic-antt2011_tx056.ttl,60,3
mgic-antt2011_tx056.ttl,60,4
mgic-antt2011_tx056.ttl,60,5
mgic-antt2011_tx056.ttl,60,6
mgic-antt2011_tx056.ttl,60,7
mgic-antt2011_tx056.ttl,60,8
mgic-antt2011_tx056.ttl,60,9
mgic-antt2011_tx056.ttl,60,10
mgic-antt2011_tx056.ttl,80,1
mgic-antt2011_tx056.ttl,80,2
mgic-antt2011_tx056.ttl,80,3
mgic-antt2011_tx056.ttl,80,4
mgic-antt2011_tx056.ttl,80,5
mgic-antt2011_tx056.ttl,80,6
mgic-antt2011_tx056.ttl,80,7
mgic-antt2011_tx056.ttl,80,8
mgic-antt2011_tx056.ttl,80,9
mgic-antt2011_tx056.ttl,80,10
mgic-antt2011_tx060.ttl,20,1
mgic-antt2011_tx060.ttl,20,2
mgic-antt2011_tx060.ttl,20,3
mgic-antt2011_tx060.ttl,20,5
mgic-antt2011_tx060.ttl,20,6
mgic-antt2011_tx060.ttl,20,7
mgic-antt2011_tx060.ttl,20,8
mgic-antt2011_tx060.ttl,20,10
mgic-antt2011_tx060.ttl,40,1
mgic-antt2011_tx060.ttl,40,2
mgic-antt2011_tx060.ttl,40,3
mgic-antt2011_tx060.ttl,40,5
mgic-antt2011_tx060.ttl,40,7
mgic-antt2011_tx060.ttl,40,8
mgic-antt2011_tx060.ttl,40,9
mgic-antt2011_tx060.ttl,40,10
mgic-antt2011_tx060.ttl,60,1
mgic-antt2011_tx060.ttl,60,2
mgic-antt2011_tx060.ttl,60,3
mgic-antt2011_tx060.ttl,60,4
mgic-antt2011_tx060.ttl,60,5
mgic-antt2011_tx060.ttl,60,7
mgic-antt2011_tx060.ttl,60,8
mgic-antt2011_tx060.ttl,60,9
mgic-antt2011_tx060.ttl,60,10
mgic-antt2011_tx060.ttl,80,1
mgic-antt2011_tx060.ttl,80,2
mgic-antt2011_tx060.ttl,80,3
mgic-antt2011_tx060.ttl,80,4
mgic-antt2011_tx060.ttl,80,5
mgic-antt2011_tx060.ttl,80,6
mgic-antt2011_tx060.ttl,80,7
mgic-antt2011_tx060.ttl,80,8
mgic-antt2011_tx060.ttl,80,9
mgic-antt2011_tx060.ttl,80,10
mgic-antt2011_tx067.ttl,20,1
mgic-antt2011_tx067.ttl,20,3
mgic-antt2011_tx067.ttl,20,9
mgic-antt2011_tx067.ttl,20,10
mgic-antt2011_tx067.ttl,40,2
mgic-antt2011_tx067.ttl,40,5
mgic-antt2011_tx067.ttl,40,6
mgic-antt2011_tx067.ttl,40,7
mgic-antt2011_tx067.ttl,40,8
mgic-antt2011_tx067.ttl,40,10
mgic-antt2011_tx067.ttl,60,1
mgic-antt2011_tx067.ttl,60,2
mgic-antt2011_tx067.ttl,60,3
mgic-antt2011_tx067.ttl,60,4
mgic-antt2011_tx067.ttl,60,5
mgic-antt2011_tx067.ttl,60,6
mgic-antt2011_tx067.ttl,60,7
mgic-antt2011_tx067.ttl,60,8
mgic-antt2011_tx067.ttl,60,9
mgic-antt2011_tx067.ttl,60,10
mgic-antt2011_tx067.ttl,80,1
mgic-antt2011_tx067.ttl,80,2
mgic-antt2011_tx067.ttl,80,3
mgic-antt2011_tx067.ttl,80,4
mgic-antt2011_tx067.ttl,80,5
mgic-antt2011_tx067.ttl,80,6
mgic-antt2011_tx067.ttl,80,7
mgic-antt2011_tx067.ttl,80,8
mgic-antt2011_tx067.ttl,80,9
mgic-antt2011_tx067.ttl,80,10
music-ontology_tx005.ttl,20,2
music-ontology_tx005.ttl,20,4
music-ontology_tx005.ttl,20,5
music-ontology_tx005.ttl,20,7
music-ontology_tx005.ttl,40,1
music-ontology_tx005.ttl,40,2
music-ontology_tx005.ttl,40,3
music-ontology_tx005.ttl,40,5
music-ontology_tx005.ttl,40,6
music-ontology_tx005.ttl,40,7
music-ontology_tx005.ttl,40,8
music-ontology_tx005.ttl,60,1
music-ontology_tx005.ttl,60,2
music-ontology_tx005.ttl,60,3
music-ontology_tx005.ttl,60,4
music-ontology_tx005.ttl,60,5
music-ontology_tx005.ttl,60,6
music-ontology_tx005.ttl,60,7
music-ontology_tx005.ttl,60,8
music-ontology_tx005.ttl,60,9
music-ontology_tx005.ttl,60,10
music-ontology_tx005.ttl,80,1
music-ontology_tx005.ttl,80,2
music-ontology_tx005.ttl,80,3
music-ontology_tx005.ttl,80,4
music-ontology_tx005.ttl,80,5
music-ontology_tx005.ttl,80,6
music-ontology_tx005.ttl,80,7
music-ontology_tx005.ttl,80,8
music-ontology_tx005.ttl,80,9
music-ontology_tx005.ttl,80,10
neves2020nwpontology_tx006.ttl,20,2
neves2020nwpontology_tx006.ttl,20,6
neves2020nwpontology_tx006.ttl,20,8
neves2020nwpontology_tx006.ttl,20,10
neves2020nwpontology_tx006.ttl,40,2
neves2020nwpontology_tx006.ttl,40,3
neves2020nwpontology_tx006.ttl,40,4
neves2020nwpontology_tx006.ttl,40,5
neves2020nwpontology_tx006.ttl,40,6
neves2020nwpontology_tx006.ttl,40,7
neves2020nwpontology_tx006.ttl,40,8
neves2020nwpontology_tx006.ttl,40,9
neves2020nwpontology_tx006.ttl,40,10
neves2020nwpontology_tx006.ttl,60,1
neves2020nwpontology_tx006.ttl,60,2
neves2020nwpontology_tx006.ttl,60,3
neves2020nwpontology_tx006.ttl,60,4
