execution,classes_b_total_classes_number,classes_b_tu_classes_types_v,classes_b_pk_classes_types_v,classes_b_tk_classes_types_v,classes_b_tu_classes_types_p,classes_b_pk_classes_types_p,classes_b_tk_classes_types_p,classes_a_total_classes_number,classes_a_tu_classes_types_v,classes_a_pk_classes_types_v,classes_a_tk_classes_types_v,classes_a_tu_classes_types_p,classes_a_pk_classes_types_p,classes_a_tk_classes_types_p,classif_b_total_classif_types_v,classif_b_unknown_classif_types_v,classif_b_known_classif_types_v,classif_a_total_classif_types_v,classif_a_unknown_classif_types_v,classif_a_known_classif_types_v,classif_b_unknown_classif_types_p,classif_b_known_classif_types_p,classif_a_unknown_classif_types_p,classif_a_known_classif_types_p,diff_tu_classes_types_v,diff_pk_classes_types_v,diff_tk_classes_types_v,diff_tu_classes_types_p,diff_pk_classes_types_p,diff_tk_classes_types_p,diff_unknown_classif_types_v,diff_known_classif_types_v,diff_unknown_classif_types_p,diff_known_classif_types_p,incomplete_classes_found
11,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
12,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
13,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
14,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
15,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
16,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
17,20,19,0,1,95.0,0.0,5.0,20,17,2,1,85.0,10.0,5.0,280,266,14,280,256,24,95.0,5.0,91.42857142857143,8.571428571428571,-2,2,0,-10.0,10.0,0.0,-10,10,-3.5714285714285694,3.571428571428571,1
18,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
19,20,19,0,1,95.0,0.0,5.0,20,0,18,2,0.0,90.0,10.0,280,266,14,280,126,154,95.0,5.0,45.0,55.00000000000001,-19,18,1,-95.0,90.0,5.0,-140,140,-50.0,50.00000000000001,1
20,20,19,0,1,95.0,0.0,5.0,20,17,2,1,85.0,10.0,5.0,280,266,14,280,256,24,95.0,5.0,91.42857142857143,8.571428571428571,-2,2,0,-10.0,10.0,0.0,-10,10,-3.5714285714285694,3.571428571428571,1
