class_name,ontouml_stereotype,gufo_classification,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses
Bi_Path_MC,subkind,subkind,False,True,False,4,0
Bi_SN_-_Bidirectional_Termination_Connected,role,role,False,True,False,5,0
Bi_Subnetwork_-_A_Bi_Connected,role,role,False,True,False,4,0
Bi_Termination_-_Bidirectional_A_Connected,role,role,False,True,False,7,0
Bidirectional_A-FEP,kind,kind,False,True,False,6,0
Bidirectional_A-FP,kind,kind,False,True,False,5,0
Bidirectional_AP,kind,kind,False,False,True,3,1
Bidirectional_Access_Transport_Entity,subkind,subkind,False,True,False,3,0
Bidirectional_Adaptation,subkind,subkind,False,False,True,5,6
Bidirectional_Adaptation_-_Bi_A_Connected,role,role,False,True,False,7,0
Bidirectional_Adaptation_-_Bi_T_Connected,role,role,False,True,False,7,0
Bidirectional_Adaptation_-_LPF_Bi_Connected,role,role,False,True,False,6,0
Bidirectional_CFTE,subkind,subkind,False,False,True,3,3
Bidirectional_Connected_Subnetwork,role,role,False,False,True,3,2
Bidirectional_FEP,category,category,False,False,True,3,11
Bidirectional_LC,subkind,subkind,False,False,True,3,2
Bidirectional_LPF_-_Bi_Termination_Connected,role,role,False,True,False,6,0
Bidirectional_Layer_Processor_-_A_Bi_Connected,role,role,False,True,False,6,0
Bidirectional_Layer_Processor_Function,kind,kind,False,False,True,5,2
Bidirectional_M-FEP,kind,kind,False,False,True,5,1
Bidirectional_M-FP,kind,kind,False,False,True,5,2
Bidirectional_MC,subkind,subkind,False,False,True,3,2
Bidirectional_Matrix,kind,kind,False,False,True,4,4
Bidirectional_NC,subkind,subkind,False,False,True,3,2
Bidirectional_PM-FEP,kind,kind,False,False,True,4,2
Bidirectional_PM_NC,subkind,subkind,False,True,False,4,0
Bidirectional_Path_FEP,category,category,False,False,True,4,7
Bidirectional_Path_NC,subkind,subkind,False,True,False,4,0
Bidirectional_SN-FEP,kind,kind,False,False,True,5,2
Bidirectional_SN-FP,kind,kind,False,False,True,5,2
Bidirectional_Sink-Source_Matrix,subkind,subkind,False,True,False,5,0
Bidirectional_Termination,subkind,subkind,False,False,True,5,6
Bidirectional_Termination_-_Ag_PM_Connected,role,role,False,True,False,7,0
Bidirectional_Termination_-_Bi_A_Connected,role,role,False,True,False,7,0
Bidirectional_Termination_-_Bi_LPF_Connection,role,role,False,True,False,6,0
Bidirectional_Termination_-_Bi_M_Connected,role,role,False,True,False,7,0
Bidirectional_Termination_-_Bi_SN_Connected,role,role,False,True,False,7,0
Bound_Input-Output,rolemixin,rolemixin,True,False,False,0,22
Bound_Transport_Function,rolemixin,rolemixin,True,False,False,0,51
Channel_Forwarding_Transport_Entity,kind,kind,False,False,True,2,14
Co-located_Termination,phase,phase,False,True,False,5,0
Component_LPF,role,role,False,True,False,5,0
Component_Matrix,rolemixin,rolemixin,False,True,False,4,0
Component_Subnetwork,role,role,False,True,False,3,0
Composed_AG,subkind,subkind,False,True,False,4,0
Composed_Topological_Layer,role,role,False,True,False,3,0
Connected_Reference_Point,rolemixin,rolemixin,True,False,False,0,36
Connected_Relatable_TC,rolemixin,rolemixin,False,True,False,1,0
Connected_Unidirectional_Matrix,role,role,False,False,True,5,8
Defined_Geographical_Element,category,category,False,True,False,1,0
Directly_Bound_Reference_Point,category,category,False,False,True,2,2
Directly_Connected_Transport_Entity,category,category,False,True,False,2,0
Egress_LC,rolemixin,rolemixin,False,True,False,1,0
Egress_MC_Sk,role,role,False,True,False,6,0
Egress_MC_Sk-So,role,role,False,True,False,5,0
Egress_MC_So,role,role,False,True,False,5,0
Egress_SN_Sk,role,role,False,True,False,6,0
Egress_SN_Sk-So,role,role,False,True,False,6,0
Egress_SN_Sk-So_2,role,role,False,True,False,5,0
Egress_SN_So,role,role,False,True,False,5,0
End_CFTE,subkind,subkind,False,False,True,4,1
End_CFTE_Bi_Component,role,role,False,True,False,5,0
Forwarding_End_Point,category,category,False,False,True,2,48
Forwarding_Function,kind,kind,False,False,True,2,11
Forwarding_Function_CFTE,subkind,subkind,False,False,True,3,4
Forwarding_Function_CFTE_Sk,role,role,False,True,False,4,0
Forwarding_Function_CFTE_Sk-So,role,role,False,True,False,4,0
Forwarding_Function_CFTE_So,role,role,False,True,False,4,0
Forwarding_Function_CFTE_So-Sk,role,role,False,True,False,4,0
Forwarding_Function_LC,subkind,subkind,False,False,True,3,1
Forwarding_Function_LC_Connected,role,role,False,True,False,4,0
Forwarding_Function_Matrix,subkind,subkind,False,False,True,3,3
Forwarding_Function_Sk-So_Connected,role,role,False,True,False,4,0
Forwarding_Function_Sk_M_Connected,role,role,False,True,False,4,0
Forwarding_Function_So_M_Connected,role,role,False,True,False,4,0
Forwarding_Point,category,category,False,False,True,2,33
Geographical_Element,category,category,True,False,False,0,170
Geographical_Element_With_Alias,category,category,False,True,False,1,0
Ingress_LC,rolemixin,rolemixin,False,True,False,1,0
Ingress_MC_Sk,role,role,False,True,False,6,0
Ingress_MC_Sk-So,role,role,False,True,False,6,0
Ingress_MC_So,role,role,False,True,False,6,0
Ingress_SN_Sk,role,role,False,True,False,5,0
Ingress_SN_Sk-So,role,role,False,True,False,5,0
Ingress_SN_So,role,role,False,True,False,6,0
Ingress_SN_So-Sk,role,role,False,True,False,6,0
Input,category,category,False,False,True,1,38
Intermediate_CFTE,subkind,subkind,False,False,True,4,1
Intermediate_CFTE_Bi_Component,role,role,False,True,False,5,0
Intermediate_MC,subkind,subkind,False,False,True,4,1
Intermediate_MC_Bi_Component,role,role,False,True,False,5,0
LC_Connected_RP,rolemixin,rolemixin,False,False,True,1,2
LP-FP,category,category,False,False,True,3,4
LPF_-_Sk_L-FEP_Bound,role,role,False,True,False,3,0
LPF_-_Termination_Sink_Connected,role,role,False,True,False,7,0
LPF_-_Termination_Source_Connected,role,role,False,True,False,7,0
LPF_Input_-_So_L-FEP_Bound,role,role,False,True,False,3,0
LPF_Output_-_So_L-FP_Bound,role,role,False,True,False,4,0
LPF_Sk_Bidirectional_Component,subkind,subkind,False,True,False,6,0
LPF_So_Bidirectional_Component,subkind,subkind,False,True,False,6,0
LP_Input_-_Sk_LP-FP_Bound,role,role,False,True,False,4,0
Layer_Processor_Function,kind,kind,False,False,True,4,12
Layer_Processor_Function_Sink,subkind,subkind,False,False,True,5,3
Layer_Processor_Function_Source,subkind,subkind,False,False,True,5,3
Layer_Processor_Sink_-_A_Connected,role,role,False,True,False,7,0
Layer_Processor_Sink_Input,kind,kind,False,False,True,2,1
Layer_Processor_Sink_Output,kind,kind,False,False,True,2,1
Layer_Processor_Source_-_A_Connected,role,role,False,True,False,7,0
Layer_Processor_Source_Input,kind,kind,False,False,True,2,1
Layer_Processor_Source_Output,kind,kind,False,False,True,2,1
Link_Connection,kind,kind,False,False,True,2,9
M-FP,category,category,False,False,True,3,11
M_-_Termination_Sink_Connected,role,role,False,False,True,6,2
M_-_Termination_Source_Connected,role,role,False,False,True,6,2
M_Input_-_Sk_M-FP_Bound,role,role,False,True,False,4,0
M_Input_-_So_M-FEP_Bound,role,role,False,True,False,3,0
M_Output_-_Sk_M-FEP_Bound,role,role,False,True,False,3,0
M_Output_-_So_M-FP_Bound,role,role,False,True,False,5,0
Mapped_TF_Input,rolemixin,rolemixin,False,True,False,2,0
Mapped_TF_Output,rolemixin,rolemixin,False,True,False,2,0
Matrix,category,category,False,False,True,3,18
Matrix_Connection,kind,kind,False,False,True,2,11
Matrix_Input,kind,kind,False,False,True,2,2
Matrix_Output,kind,kind,False,False,True,2,2
Module_Mapped_TF_Input,rolemixin,rolemixin,False,True,False,2,0
Module_Mapped_TF_Output,rolemixin,rolemixin,False,True,False,2,0
NC_Supported_by_CFTE,role,role,False,True,False,3,0
NC_Supported_by_LC,role,role,False,True,False,3,0
NC_Supported_by_MC,role,role,False,True,False,3,0
Network_Connection,kind,kind,False,False,True,2,12
Output,category,category,False,False,True,1,38
PM_-_Termination_Sink_Connected,role,role,False,True,False,5,0
PM_-_Termination_Source_Connected,role,role,False,True,False,5,0
PM_Input_-_So_PM-FEP_Bound,role,role,False,False,True,3,1
PM_Interface_Bound_Input,role,role,False,True,False,4,0
PM_Interface_Bound_Output,role,role,False,True,False,4,0
PM_LC,subkind,subkind,False,False,True,4,1
PM_LC_Bi_Component,role,role,False,True,False,5,0
PM_Output_-_Sk_PM-FEP_Bound,role,role,False,False,True,3,1
Path-Path_Layers_AF,subkind,subkind,False,True,False,5,0
Path-Section_Layers_AF,subkind,subkind,False,True,False,5,0
Path_Bidirectional_Matrix,subkind,subkind,False,True,False,5,0
Path_Connected_Reference_Point,rolemixin,rolemixin,False,True,False,3,0
Path_LC,subkind,subkind,False,False,True,4,1
Path_LC_Bi_Component,role,role,False,True,False,5,0
Path_Layer_Termination,subkind,subkind,False,False,True,5,4
Physical_Media,category,category,False,False,True,2,7
Physical_Media_Component,role,role,False,True,False,4,0
Physical_Media_Input,kind,kind,False,False,True,2,2
Physical_Media_Layer_Component,rolemixin,rolemixin,False,True,False,3,0
Physical_Media_Layer_Termination,subkind,subkind,False,False,True,6,2
Physical_Media_Output,kind,kind,False,False,True,2,2
Possible_Bi_LC_Connected_RP,category,category,True,False,False,0,9
Possible_Egress_LC,rolemixin,rolemixin,True,False,False,0,15
Possible_Ingress_LC,rolemixin,rolemixin,True,False,False,0,13
Possible_LC_Connected_RP,category,category,True,False,False,0,33
Reference_Point,category,category,False,False,True,1,95
Relatable_Topological_Components,category,category,True,False,False,0,8
SN-FP,category,category,False,False,True,3,11
SN_-_Termination_Sink_Connected,role,role,False,True,False,4,0
SN_-_Termination_Source_Connected,role,role,False,True,False,4,0
SN_Input_-_So_S-FEP_Bound,role,role,False,True,False,3,0
SN_Intput_-_Sk_SN-FP_Bound,role,role,False,True,False,5,0
SN_Output_-_Sk_S-FEP_Bound,role,role,False,True,False,3,0
SN_Outtput_-_So_SN-FP_Bound,role,role,False,True,False,5,0
Section-Physical_Media_Layers_AF,subkind,subkind,False,True,False,5,0
Section_Layer_Termination,subkind,subkind,False,True,False,6,0
Single_AG,subkind,subkind,False,True,False,4,0
Single_Physical_Media,kind,kind,False,False,True,3,3
Single_Termination,phase,phase,False,True,False,5,0
Sink_A-FEP,kind,kind,False,False,True,6,1
Sink_A-FEP_Bi_Component,role,role,False,True,False,7,0
Sink_AP,kind,kind,False,False,True,3,2
Sink_AP_Bi_Component,role,role,False,True,False,4,0
Sink_Active_RP_-_Path_LC_connected,rolemixin,rolemixin,False,True,False,3,0
Sink_CFTE,subkind,subkind,False,False,True,4,1
Sink_CFTE_Bi_Component,role,role,False,True,False,5,0
Sink_FEP,category,category,False,False,True,3,17
Sink_LP-FP,kind,kind,False,False,True,5,1
Sink_LP-FP_Bi_Component,role,role,False,True,False,6,0
Sink_LPF-FEP,kind,kind,False,False,True,6,1
Sink_LPF-FEP_Bi_Component,role,role,False,True,False,7,0
Sink_M-FEP,kind,kind,False,False,True,5,2
Sink_M-FEP_Bi_Component,role,role,False,True,False,6,0
Sink_M-FP,kind,kind,False,False,True,5,3
Sink_M-FP_Bi_Component,role,role,False,True,False,6,0
Sink_MC,subkind,subkind,False,False,True,4,1
Sink_MC_Bi_Component,role,role,False,True,False,5,0
Sink_Matrix,role,role,False,False,True,9,1
Sink_PM-FEP,kind,kind,False,False,True,4,3
Sink_PM-FEP_Bi_Component,role,role,False,True,False,5,0
Sink_Path_FEP,category,category,False,False,True,4,12
Sink_SN-FEP,kind,kind,False,False,True,5,3
Sink_SN-FEP_Bi_Component,role,role,False,True,False,6,0
Sink_SN-FP,kind,kind,False,False,True,5,3
Sink_SN-FP_Bi_Component,role,role,False,True,False,6,0
Sk_Matrix_Bi_Component,role,role,False,True,False,10,0
So_Matrix_Bi_Component,role,role,False,True,False,10,0
Source_A-FEP,kind,kind,False,False,True,6,1
Source_A-FEP_Bi_Component,role,role,False,True,False,7,0
Source_AP,kind,kind,False,False,True,3,2
Source_AP_Bi_Component,role,role,False,True,False,4,0
Source_Active_RP_-_Path_LC_connected,rolemixin,rolemixin,False,True,False,3,0
Source_CFTE,subkind,subkind,False,False,True,4,1
Source_CFTE_Bi_Component,role,role,False,True,False,5,0
Source_FEP,category,category,False,False,True,3,17
Source_LP-FP,kind,kind,False,False,True,5,1
Source_LP-FP_Bi_Component,role,role,False,True,False,6,0
Source_LPF-FEP,kind,kind,False,False,True,6,1
Source_LPF-FEP_Bi_Component,role,role,False,True,False,7,0
Source_M-FEP,kind,kind,False,False,True,5,2
Source_M-FEP_Bi_Component,role,role,False,True,False,6,0
Source_M-FP,kind,kind,False,False,True,5,3
Source_M-FP_Bi_Component,role,role,False,True,False,6,0
Source_MC,subkind,subkind,False,False,True,4,1
Source_MC_Bi_Component,role,role,False,True,False,5,0
Source_Matrix,role,role,False,False,True,9,1
Source_PM-FEP,kind,kind,False,False,True,4,3
Source_PM-FEP_Bi_Component,role,role,False,True,False,5,0
Source_Path_FEP,category,category,False,False,True,4,12
Source_SN-FEP,kind,kind,False,False,True,5,3
Source_SN-FEP_Bi_Component,role,role,False,True,False,6,0
Source_SN-FP,kind,kind,False,False,True,5,3
Source_SN-FP_Bi_Component,role,role,False,True,False,6,0
Subnetwork,kind,kind,False,False,True,2,9
Subnetwork_Input,kind,kind,False,False,True,2,2
Subnetwork_Output,kind,kind,False,False,True,2,2
Supporting_Access_Transport_Entity,role,role,False,True,False,3,0
Supporting_CFTE,role,role,False,True,False,3,0
Supporting_LC,role,role,False,True,False,3,0
Supporting_MC,role,role,False,True,False,3,0
Supporting_NC,role,role,False,True,False,3,0
TE_Connected_Reference_Point,rolemixin,rolemixin,False,True,False,3,0
T_Sk_-_Adaptation_Sink_Connected,role,role,False,True,False,7,0
T_Sk_Input_-_Sk_A-FEP_Bound,role,role,False,True,False,5,0
T_Sk_Input_-_Sk_LPF-FEP_Bound,role,role,False,True,False,5,0
T_Sk_Input_-_Sk_M-FEP_Bound,role,role,False,False,True,5,1
T_Sk_Input_-_Sk_PM-FEP_Bound,role,role,False,True,False,5,0
T_Sk_Input_-_Sk_SN-FEP_Bound,role,role,False,False,True,5,2
T_Sk_Output_-_Sk_AP_Bound,role,role,False,True,False,4,0
T_So_-_Adaptation_Source_Connected,role,role,False,True,False,7,0
T_So_Input_-_So_AP_Bound,role,role,False,True,False,4,0
T_So_Output_-_So_A-FEP_Bound,role,role,False,True,False,5,0
T_So_Output_-_So_LPF-FEP_Bound,role,role,False,True,False,5,0
T_So_Output_-_So_M-FEP_Bound,role,role,False,False,True,5,1
T_So_Output_-_So_PM-FEP_Bound,role,role,False,True,False,5,0
T_So_Output_-_So_SN-FEP_Bound,role,role,False,False,True,5,2
Termination_Function,kind,kind,False,False,True,4,29
Termination_Sink,subkind,subkind,False,False,True,5,7
Termination_Sink_-_A_Sk_Connected,role,role,False,True,False,7,0
Termination_Sink_-_LPF_Connected,role,role,False,True,False,7,0
Termination_Sink_-_M_Connected,role,role,False,True,False,8,0
Termination_Sink_-_PM_Connected,role,role,False,True,False,9,0
Termination_Sink_-_SN_Connected,role,role,False,True,False,8,0
Termination_Sink_Input,kind,kind,False,False,True,3,8
Termination_Sink_Output,kind,kind,False,False,True,2,1
Termination_Sk_Bidirectional_Component,subkind,subkind,False,True,False,6,0
Termination_So_Bidirectional_Component,subkind,subkind,False,True,False,6,0
Termination_Source,subkind,subkind,False,False,True,5,7
Termination_Source_-_A_So_Connected,role,role,False,True,False,7,0
Termination_Source_-_LPF_Connected,role,role,False,True,False,7,0
Termination_Source_-_M_Connected,role,role,False,True,False,8,0
Termination_Source_-_PM_Connected,role,role,False,True,False,9,0
Termination_Source_-_SN_Connected,role,role,False,True,False,8,0
Termination_Source_Input,kind,kind,False,False,True,2,1
Termination_Source_Output,kind,kind,False,False,True,3,8
Topological_Component,category,category,False,False,True,1,9
Topological_Layer,kind,kind,False,False,True,2,1
Topological_Link,kind,kind,False,True,False,3,0
Topological_M_Representation,subkind,subkind,False,True,False,4,0
Topological_SN_Representation,subkind,subkind,False,True,False,4,0
Topological_Subnetwork,kind,kind,False,False,True,3,2
Transmission_Media_Layer_Termination,subkind,subkind,False,False,True,5,4
Transport_Entity,category,category,False,False,True,1,56
Transport_Function,category,category,False,False,True,1,122
Transport_Function_Equipment_Component,rolemixin,rolemixin,False,True,False,2,0
Transport_Function_Module_Component,rolemixin,rolemixin,False,True,False,2,0
Transport_Processing_Function,category,category,False,False,True,3,70
Uni_A-FP_Bi_Component,role,role,False,True,False,6,0
Uni_Matrix_-_A_Sk_Connected,role,role,False,False,True,7,4
Uni_Matrix_-_A_So_Connected,role,role,False,False,True,7,4
Uni_Sk-So_Matrix_Bi_Component,role,role,False,True,False,10,0
Uni_Subnetwork_-_A_Sk_Connected,role,role,False,True,False,4,0
Uni_Subnetwork_-_A_So_Connected,role,role,False,True,False,4,0
Unidirectional_A-FP,kind,kind,False,False,True,5,1
Unidirectional_Access_Transport_Entity,subkind,subkind,False,False,True,3,1
Unidirectional_Access_Transport_Entity_Bidirectional_Component,role,role,False,True,False,4,0
Unidirectional_CFTE,subkind,subkind,False,False,True,3,8
Unidirectional_LC,subkind,subkind,False,False,True,3,4
Unidirectional_MC,subkind,subkind,False,False,True,3,6
Unidirectional_Matrix,kind,kind,False,False,True,4,11
Unidirectional_NC,subkind,subkind,False,False,True,3,4
Unidirectional_PM_NC,subkind,subkind,False,False,True,4,1
Unidirectional_PM_NC_Bidirectional_Component,role,role,False,True,False,5,0
Unidirectional_Path_NC,subkind,subkind,False,False,True,4,1
Unidirectional_Path_NC_Bidirectional_Component,role,role,False,True,False,5,0
Unidirectional_Port,category,category,True,False,False,0,18
Unidirectional_Sink-Source_Matrix,role,role,False,False,True,9,1
Unidirectional_Subnetwork,role,role,False,False,True,3,4
