class_name,stereotype_original,stereotype_gufo,is_root,is_leaf,is_intermediate,number_superclasses,number_subclasses,number_reachable_classes
Two-Sided_Platform,subkind,subkind,False,True,False,2,0,12
Object_A,kind,kind,True,False,False,0,1,1
Platform_Supported_Action,event,other,True,False,False,0,39,57
Transaction_Creation,event,other,False,False,True,3,3,57
Capital-Giving_Agent,rolemixin,rolemixin,False,True,False,9,0,52
Good,kind,kind,True,False,False,0,4,4
Service_Delivery,event,other,False,False,True,1,6,57
Under-Utilized_Product,subkind,subkind,False,True,False,2,0,4
Proposed_Price,subkind,subkind,False,False,True,1,1,15
Meal_Preparation,event,other,False,True,False,6,0,57
Platform_Company,rolemixin,rolemixin,False,False,True,1,2,52
Market_Price,subkind,subkind,False,True,False,1,0,15
User_Affiliation_Agreement,subkind,subkind,True,False,False,0,11,11
Main_Digital_Content_Consumption,event,other,False,True,False,3,0,57
Service_Customer_Claim,mode,kind,True,False,False,0,2,2
Peer_Consumer,rolemixin,rolemixin,False,True,False,5,0,52
Transportation_Cost,subkind,subkind,False,True,False,2,0,6
Target_Platform_User,rolemixin,rolemixin,False,False,True,1,42,52
Software,kind,kind,True,False,False,0,2,2
Revenue_Stream_Payed_by_Provider,subkind,subkind,False,True,False,1,0,6
jobDropper,rolemixin,rolemixin,False,True,False,9,0,52
Feature-Based_Price,subkind,subkind,False,True,False,3,0,15
Physical_Offering_Description,subkind,subkind,False,True,False,3,0,9
Uber_Eats_Restaurant,role,role,False,True,False,9,0,52
Send_Message,event,other,False,True,False,2,0,57
Platform_Customer,rolemixin,rolemixin,False,False,True,8,12,52
SafaRide_Customer,rolemixin,rolemixin,False,True,False,6,0,52
Automated_Affiliation_Action,event,other,False,True,False,5,0,57
Quoted_Transaction,subkind,subkind,False,True,False,3,0,11
Sub-object_A',subkind,subkind,False,True,False,1,0,1
Available_time_slot,phase,phase,False,True,False,1,0,2
Fixed_Fee,subkind,subkind,False,True,False,1,0,6
Price_set_by_Provider,subkind,subkind,False,False,True,2,2,15
Decentralized_Transaction,subkind,subkind,False,True,False,3,0,11
Quantity,mode,kind,True,False,False,0,2,2
B2B_Platform_Customer,role,role,False,True,False,10,0,52
Immediate_Access_Claim,subkind,subkind,False,True,False,1,0,2
User_Role_Action,event,other,False,True,False,2,0,57
Booked_Time_Slot,phase,phase,False,True,False,1,0,2
Review_Creation_by_Customer,event,other,False,True,False,3,0,57
MS_Platform_Supported_Interaction,event,other,False,True,False,1,0,57
Transaction,subkind,subkind,False,False,True,2,5,11
Centralized_Offering,subkind,subkind,False,True,False,1,0,3
Digital_Good_Transfer,event,other,False,True,False,5,0,57
One-Sided_Platform_User,rolemixin,rolemixin,False,True,False,4,0,52
Inter-User_Conversation,event,other,False,False,True,1,3,4
Registration_Action,event,other,False,False,True,4,1,57
User_Payment_Action,event,other,False,True,False,2,0,57
Centralized_Transaction_Creation,event,other,False,True,False,4,0,57
Paid_Transaction_Price,subkind,subkind,False,True,False,2,0,15
Meal_Delivery,event,other,False,True,False,4,0,57
Payment_Provider,subkind,subkind,False,True,False,2,0,52
Digital_Platform_(Offering),subkind,subkind,True,False,False,0,12,12
Investment,subkind,subkind,False,True,False,2,0,11
Digital_Content,kind,kind,True,False,False,0,9,9
Digital_Marketplace_(Tausher_and_Laudien_2018),subkind,subkind,False,False,True,3,4,12
Target_Customer,rolemixin,rolemixin,True,False,False,0,1,1
Offline_Payment,event,other,False,True,False,5,0,57
Time_Slot,quality,kind,True,False,False,0,2,2
Platform_Software_Action,event,other,False,False,True,1,2,57
Transaction_Platform_Company,rolemixin,rolemixin,False,True,False,2,0,52
Listing_Conversation,event,other,False,True,False,2,0,4
Resource_Claim,subkind,subkind,False,True,False,1,0,2
Review_Content,subkind,subkind,False,True,False,1,0,9
Suggested_Price,subkind,subkind,False,True,False,1,0,15
Platform_Company_Action,event,other,False,False,True,1,2,57
Platform_Service_Provider,rolemixin,rolemixin,False,True,False,9,0,52
P2P_Sharing_and_CC_Platform_(Chasin_et_al._2018),subkind,subkind,False,False,True,4,1,12
Private_Airbnb_Homeowner,role,role,False,True,False,11,0,52
Available_Quantity,subkind,subkind,False,True,False,1,0,2
Transaction_Price,subkind,subkind,False,False,True,1,2,15
Hired_Provider_Commitment,mode,kind,True,False,False,0,2,2
B2C_Platform_Customer,role,role,False,True,False,10,0,52
Airbnb_Software,subkind,subkind,False,True,False,2,0,2
C2C_Platform_Customer,role,role,False,True,False,11,0,52
External_Payment,event,other,False,True,False,4,0,57
Second-Hand_P2P_platform_(Acquier_et_al._2017),subkind,subkind,False,True,False,4,0,12
Centralized_Transaction,subkind,subkind,False,True,False,3,0,11
Offering_On_The_Platform,relator,kind,True,False,False,0,3,3
Digital_Good,subkind,subkind,False,True,False,1,0,4
Price_per_Quantity,subkind,subkind,False,True,False,2,0,15
Uber_Eats_Customer,role,role,False,True,False,11,0,52
Manual_Affiliation_Check,event,other,False,True,False,2,0,57
Start_Time,none,other,False,True,False,1,0,2
Rent_Home,event,other,False,True,False,6,0,57
Offering_description_of_Ownership_transfer,subkind,subkind,False,True,False,3,0,9
Centralized_Target_Platform_Customer,rolemixin,rolemixin,True,False,False,0,1,52
Booking_Conversation,event,other,False,True,False,3,0,4
Service_Customer,rolemixin,rolemixin,False,True,False,1,0,1
Digital_Message,subkind,subkind,False,True,False,2,0,9
One-Sided_Platform_User_Affiliation,subkind,subkind,False,False,True,1,2,11
Subscription_Action,event,other,False,True,False,3,0,57
Paid_Price,subkind,subkind,False,True,False,1,0,15
Provider_Review,subkind,subkind,False,True,False,1,0,2
Subscribed_Platform_User,rolemixin,rolemixin,False,True,False,5,0,52
Platform_Provider,rolemixin,rolemixin,False,False,True,8,7,52
Ownership_Transfer,event,other,False,False,True,1,2,57
Platform_User,rolemixin,rolemixin,False,False,True,3,39,52
Sharing_Platform_(Frenken_and_Schor__2017),subkind,subkind,False,True,False,5,0,12
Revenue_Stream_Payed_by_Customer,subkind,subkind,False,True,False,1,0,6
Peer_Creator,rolemixin,rolemixin,False,True,False,5,0,52
Job_done,event,other,False,True,False,1,0,57
Content_Consumer,rolemixin,rolemixin,False,False,True,4,13,52
Event,event,other,True,False,False,0,1,1
Platform_Software,subkind,subkind,False,False,True,1,1,2
Multi-Sided_Platform_(Hagiu_and_Wright_2015),subkind,subkind,False,False,True,1,9,12
Platform_Customer_of_Offline_Physical_Good,rolemixin,rolemixin,False,True,False,9,0,52
Booked_Quantity,subkind,subkind,False,True,False,1,0,2
Payment_Action,event,other,False,False,True,2,5,57
Listing,subkind,subkind,False,False,True,1,1,3
Main_Digital_Content,subkind,subkind,False,False,True,1,7,9
Personal_Data,subkind,subkind,False,True,False,2,0,9
Result-Oriented_Delivery,event,other,False,False,True,2,4,57
Digital_File,subkind,subkind,False,True,False,2,0,9
Price_Proposal,event,other,False,True,False,2,0,57
Immediate_Access_Customer,rolemixin,rolemixin,False,True,False,9,0,52
Immediate_Acces_Transaction,subkind,subkind,False,True,False,3,0,11
Marketplace_Company,rolemixin,rolemixin,False,True,False,2,0,52
Transaction_Payment,event,other,False,False,True,3,3,57
Booking_Price,subkind,subkind,False,True,False,1,0,15
Capital-Seeking_Agent,rolemixin,rolemixin,False,True,False,9,0,52
Offline_Service_Delivery,event,other,False,True,False,2,0,57
Accommodation,subkind,subkind,False,True,False,2,0,4
Subscription_Fee,subkind,subkind,False,True,False,1,0,6
Target_Platform_Customer,rolemixin,rolemixin,False,False,True,4,13,52
Delivery,event,other,True,False,False,0,15,57
End_Time,none,other,False,True,False,1,0,2
Peer_User,rolemixin,rolemixin,False,False,True,4,10,52
Offering_Creator,rolemixin,rolemixin,False,False,True,7,11,52
Product,kind,kind,True,False,False,0,1,1
Match_Target_Customer_To_Offering,event,other,False,True,False,2,0,57
Request_Quote,event,other,False,True,False,2,0,57
Immediate_Access_Commitment,subkind,subkind,False,True,False,1,0,2
Content_Creator,rolemixin,rolemixin,False,False,True,4,12,52
Logged_In_User,rolemixin,rolemixin,False,False,True,5,2,52
Decentralized_Transaction_Creation,event,other,False,True,False,4,0,57
User_Affiliation_Action,event,other,False,False,True,2,6,57
User-Oriented_Delivery,event,other,False,False,True,4,2,57
Digital_Communication,event,other,True,False,False,0,4,4
Offering_Description,subkind,subkind,False,False,True,2,3,9
Airbnb_Homeowner,rolemixin,rolemixin,False,False,True,9,1,52
Digital_Content_Creation,event,other,False,False,True,2,4,57
SafaRide_Trip_Provider,rolemixin,rolemixin,False,True,False,6,0,52
Digital_Content_Consumption,event,other,False,False,True,2,2,57
Centralized_Platform_Customer,rolemixin,rolemixin,False,True,False,10,0,52
Review,relator,kind,True,False,False,0,2,2
Transaction_Conversation,event,other,False,False,True,2,1,4
Job_Fee,subkind,subkind,False,True,False,3,0,15
One-Sided_Platform_(Filistrucchi_et_al._2014),subkind,subkind,False,True,False,1,0,12
Registered_User,rolemixin,rolemixin,False,False,True,4,29,52
Worker,rolemixin,rolemixin,False,True,False,9,0,52
Received_Transaction_Price,subkind,subkind,False,True,False,2,0,15
Registration,subkind,subkind,False,True,False,3,0,11
Revenue_Stream,mode,kind,True,False,False,0,6,6
Service_Provider,rolemixin,rolemixin,True,False,False,0,1,1
Person,kind,kind,False,False,True,1,9,52
Commission_Fee,subkind,subkind,False,False,True,1,1,6
Accepted_Quote_Price,subkind,subkind,False,True,False,2,0,15
Meal,subkind,subkind,False,True,False,1,0,1
User_Action,event,other,False,False,True,1,33,57
B2C_Platform_Provider,role,role,False,True,False,10,0,52
Hired_Service_Provider,rolemixin,rolemixin,False,True,False,1,0,1
Private_Customer,subkind,subkind,False,False,True,2,1,52
Subevent,event,other,False,True,False,1,0,1
Highest_Price_Offer,subkind,subkind,False,True,False,2,0,15
Time,mode,kind,True,False,False,0,2,2
MS_User_Affiliation,subkind,subkind,False,False,True,1,9,11
Offline_Action,event,other,True,False,False,0,5,57
Peer_Action,event,other,False,True,False,2,0,57
B2B_Platform_Provider,role,role,False,True,False,10,0,52
Decentralized_Platform_Customer,rolemixin,rolemixin,False,True,False,10,0,52
Offering_Price,subkind,subkind,False,False,True,1,5,15
Airbnb_Home_Seeker,rolemixin,rolemixin,False,False,True,11,1,52
Target_MS_Platform_Customer_Community,subkind,subkind,False,True,False,1,0,1
Decentralized_Target_Platform_Customer,rolemixin,rolemixin,True,False,False,0,1,52
MS_Platform_User,rolemixin,rolemixin,False,False,True,3,25,52
Digital_Delivery,event,other,False,False,True,1,1,57
Listing_Search,event,other,False,True,False,3,0,57
Physical_Good,subkind,subkind,False,False,True,1,2,4
